5880,10644,466,5627,1676,727,8878,9212,3553,3315,6790,695,5715,30849,5743,5290,4776,6009,5788,2113,class
0.378386115,0.46283818,0.509292176,0.13169037,0.690674373,0.263356428,0.390529001,0.759645948,0.29349069,0.612737726,0.660330389,0.17127426,0.671169779,0.722787421,0.231785235,0.605296398,0.579713658,0.532422255,0.386120551,0.260499894,Negative
0.314384284,0.313075797,0.512162316,0.167733758,0.840038977,0.219479097,0.438439889,0.814474657,0.236414138,0.626287207,0.595119803,0.15394597,0.700030915,0.744152573,0.244763302,0.539825934,0.642672276,0.55204835,0.380716542,0.201109472,Negative
0.417585405,0.557563544,0.637602376,0.187848854,0.715782352,0.34947508,0.379945422,0.771728943,0.293757262,0.638472608,0.615649081,0.280221725,0.724663002,0.723053398,0.268456961,0.708956253,0.619295364,0.494847894,0.423635868,0.201706215,Negative
0.445305554,0.56806798,0.607590244,0.274608486,0.81514728,0.46190457,0.277197694,0.721040282,0.372735989,0.555117304,0.62214132,0.150970857,0.609481414,0.689555311,0.294729328,0.750439043,0.717965777,0.3831075,0.514396999,0.342369777,Negative
0.432005663,0.63140375,0.656033137,0.203499757,0.451997296,0.207130467,0.533537744,0.881078514,0.223395976,0.734975327,0.80016679,0.112520437,0.693779602,0.831611308,0.185055382,0.562542336,0.488537815,0.540793561,0.192059622,0.237355999,Negative
0.379150873,0.290591735,0.303572358,0.108891984,0.710362603,0.327571687,0.377254222,0.579802312,0.276060032,0.876365821,0.727907867,0.1499802,0.790890292,0.709680394,0.685480878,0.419768647,0.402318509,0.762731175,0.552895343,0.302609613,Negative
0.410037216,0.411483251,0.535651577,0.163655416,0.751610328,0.250186036,0.416773887,0.830233323,0.243794896,0.716824836,0.72382371,0.168386197,0.746611526,0.785689809,0.254248897,0.447976826,0.532961317,0.465085691,0.192285161,0.335144879,Negative
0.349516144,0.606974741,0.728983046,0.305244227,0.502540823,0.180665152,0.424571056,0.742506911,0.195115434,0.6692261,0.809188051,0.294790077,0.76677307,0.822562512,0.18209921,0.385871605,0.401063389,0.732387406,0.244791754,0.199118046,Positive
0.399589904,0.948324037,0.69455964,0.309753398,0.482795814,0.202511002,0.476522419,0.740920645,0.198290756,0.67508519,0.834765094,0.115759222,0.741649083,0.762140061,0.377841144,0.36921772,0.364360902,0.656909266,0.310115976,0.23254845,Negative
0.261106826,0.32245504,0.65674494,0.106151927,0.651289987,0.226359105,0.808778957,0.340382679,0.903696346,0.514586088,0.175375395,0.066839301,0.716199777,0.686795529,0.584735734,0.568918963,0.4722836,0.335117284,0.388744458,0.722425743,Negative
0.481280271,0.662988473,0.756564682,0.461498755,0.418764757,0.690000978,0.381202747,0.337664555,0.437262397,0.757926596,0.830184467,0.410269416,0.291205813,0.869628182,0.453726795,0.96896108,0.828110658,0.603759041,0.068457531,0.094996439,Negative
0.54086463,0.380720338,0.591346199,0.252914773,0.522552493,0.494473911,0.51397991,0.794226216,0.323182882,0.828223655,0.728842084,0.225539427,0.777943677,0.735178444,0.180921396,0.543920603,0.294763537,0.795690666,0.274497489,0.140346991,Negative
0.388982289,0.574039866,0.674814878,0.327531296,0.600218369,0.187677185,0.395235385,0.871250042,0.20078667,0.669117416,0.823861823,0.188845535,0.776518946,0.790127918,0.197142451,0.409589728,0.430110074,0.613730486,0.474752076,0.32014057,Positive
0.338504107,0.687580145,0.781868922,0.200634324,0.505406134,0.161770589,0.460368063,0.765195566,0.197929388,0.758563457,0.757531386,0.17211008,0.75403138,0.841954407,0.181171032,0.205131335,0.311929698,0.641640293,0.129814961,0.267999901,Negative
0.446100829,0.463470986,0.62656801,0.162337398,0.498249128,0.28304497,0.672727919,0.736604199,0.323706656,0.685072573,0.729071045,0.485196645,0.70047847,0.72226074,0.121145169,0.440891967,0.410805998,0.602603524,0.201246499,0.161365875,Negative
0.415041219,0.497199762,0.669651265,0.331068087,0.63558102,0.278936197,0.4084197,0.751028523,0.212720994,0.681741432,0.704372949,0.178199291,0.714538837,0.753771659,0.192747981,0.637320398,0.490759573,0.584341711,0.596530772,0.348636098,Negative
0.309115602,0.385416807,0.655004535,0.227991379,0.603188911,0.203280785,0.406921799,0.787132038,0.210817503,0.664381498,0.752462592,0.160031472,0.760588657,0.775186107,0.150539354,0.37660026,0.364750617,0.630249309,0.232701306,0.216840581,Negative
0.326343619,0.556928381,0.772924896,0.327585819,0.568911076,0.253006061,0.414511444,0.800189865,0.212861825,0.651864667,0.814783185,0.145675156,0.755333561,0.831638928,0.234163514,0.244043973,0.247929351,0.619470265,0.238750618,0.170977563,Negative
0.366885811,0.682448259,0.749548629,0.234175444,0.452909137,0.0,0.366246163,0.603786009,0.108736802,0.769082009,0.671341878,0.491168849,0.844901733,0.804102674,0.178899499,0.378508945,0.281865403,0.723769101,0.208839339,0.202847142,Positive
0.524118197,0.25556297,0.599966829,0.101460049,0.713465959,0.284632455,0.446251052,0.86554205,0.304306841,0.788418225,0.754383521,0.179321161,0.747720803,0.706867623,0.552342122,0.398320513,0.535072354,0.769121043,0.430853372,0.202756331,Positive
0.383405249,0.494094886,0.537477888,0.137935841,0.673200114,0.339071763,0.678659756,0.93743573,0.356091578,0.608347307,0.667645564,0.484504077,0.675292103,0.77959743,0.273839687,0.521262414,0.589273511,0.589129818,0.580896249,0.265551332,Negative
0.397303204,0.533437539,0.668126662,0.23025256,0.600033163,0.22690391,0.256940321,0.806577215,0.257751753,0.628185274,0.681594209,0.201640473,0.737397089,0.772620737,0.348885062,0.27079409,0.527110556,0.594299117,0.533775075,0.212323058,Negative
0.319882634,0.456621341,0.641616119,0.269114301,0.640101518,0.187545165,0.398975264,0.819946369,0.270462332,0.715913503,0.740146281,0.28348851,0.748890179,0.761531241,0.179785638,0.51299988,0.414069353,0.576621414,0.346337518,0.30054954,Negative
0.378701024,0.670100284,0.754383488,0.272024026,0.476262554,0.187432118,0.341619427,0.782279502,0.316510579,0.596648897,0.78529476,0.175441677,0.776904156,0.759168239,0.211893712,0.28549657,0.38914787,0.642468748,0.408442308,0.384060163,Negative
0.308995399,0.532227361,0.64732697,0.219099768,0.500647779,0.10886644,0.519423051,0.783733701,0.176657125,0.739987773,0.823316529,0.151546717,0.764063431,0.744537825,0.210818683,0.418002472,0.428014452,0.66636729,0.36891487,0.299209047,Negative
0.383923894,0.584302178,0.625494046,0.19501045,0.593282964,0.218076173,0.306864486,0.824872572,0.213126649,0.645766948,0.687991119,0.187414988,0.750805185,0.814785744,0.239465154,0.451722781,0.357702878,0.497489026,0.213281467,0.321068787,Negative
0.39848951,0.545152345,0.641740752,0.333209163,0.754056854,0.286865993,0.408349156,0.819508956,0.351630511,0.585499749,0.692691569,0.139776837,0.699497582,0.703637922,0.208486932,0.748223795,0.654062632,0.556726814,0.565529621,0.285296319,Negative
0.439686899,0.240054031,0.650143316,0.140507781,0.480936494,0.196264743,0.441572082,0.805259239,0.247264204,0.742182481,0.717876546,0.105168117,0.776065751,0.740062263,0.188404319,0.404438342,0.408169596,0.735064264,0.321245864,0.147566435,Negative
0.368611428,0.557225145,0.570594834,0.268477118,0.680728569,0.273192247,0.382462074,0.780188605,0.229595189,0.703095536,0.711670113,0.170594079,0.717240497,0.711301198,0.194689622,0.767444949,0.514875412,0.503043097,0.420391889,0.260344962,Negative
0.370999989,0.485690759,0.621298398,0.191339519,0.678075708,0.232929505,0.391109293,0.716335807,0.223331337,0.710405546,0.672754293,0.149441241,0.698773399,0.668556841,0.279400731,0.800381501,0.436067467,0.579075956,0.582135325,0.265242096,Negative
