7157,1958,3091,1950,1019,6657,2115,5921,7015,6709,5290,8851,51422,23512,5743,595,387,4793,427,3553,class
0.412114732,0.085751624,0.594491774,0.47757222,0.693719167,0.400165703,0.25994513,0.367660444,0.39902019,0.39139414,0.605296398,0.448453005,0.23491291,0.60552987,0.231785235,0.692393619,0.506354074,0.31880444,0.234495377,0.29349069,Negative
0.420295434,0.172114717,0.78391232,0.423925578,0.717415113,0.237266348,0.203191756,0.428668639,0.363024441,0.403584611,0.539825934,0.188188476,0.345929108,0.77518811,0.244763302,0.773384676,0.461721465,0.431142171,0.206765536,0.236414138,Negative
0.428076436,0.116423963,0.627260944,0.563681738,0.665501876,0.521687307,0.197939527,0.495328795,0.450078764,0.322242264,0.708956253,0.434288175,0.438815418,0.684354008,0.268456961,0.446429447,0.418551959,0.328394192,0.356885734,0.293757262,Negative
0.402084422,0.134339196,0.679676694,0.664559985,0.727076228,0.491721887,0.16946053,0.399572475,0.460446165,0.273838536,0.750439043,0.258146321,0.524133063,0.607666674,0.294729328,0.358801822,0.33093514,0.240106362,0.382720676,0.372735989,Negative
0.497921364,0.132352966,0.65782697,0.327383797,0.784631862,0.294149408,0.296470432,0.441700639,0.272318768,0.538754983,0.562542336,0.368151492,0.293574614,0.656406089,0.185055382,0.679875464,0.42792578,0.447489669,0.197186117,0.223395976,Negative
0.344028695,0.010602863,0.446680911,0.170239085,0.749782715,0.388706703,0.194047705,0.441345538,0.223202881,0.324135459,0.419768647,0.11677202,0.660081937,0.300361142,0.685480878,0.727378835,0.839455092,0.428048218,0.788364433,0.276060032,Negative
0.480633249,0.080049949,0.726653722,0.304154149,0.748419063,0.463262099,0.327130591,0.388791025,0.312568196,0.437984702,0.447976826,0.34084697,0.228395539,0.644033177,0.254248897,0.544077636,0.427302177,0.268203856,0.268159158,0.243794896,Negative
0.340644865,0.259494212,0.719927748,0.256528632,0.888917246,0.256356707,0.250156279,0.546001391,0.371960113,0.479251509,0.385871605,0.406160241,0.289044818,0.570819312,0.18209921,0.765001498,0.584321371,0.251616358,0.404514509,0.195115434,Positive
0.40347008,0.149870023,0.733584148,0.299248309,0.629636738,0.364138957,0.491037539,0.437150917,0.283166168,0.423336573,0.36921772,0.296157657,0.33183362,0.697253161,0.377841144,0.613932173,0.491396439,0.27216372,0.298720011,0.198290756,Negative
0.461987019,0.955746893,0.643210699,0.258396835,0.661323123,0.144623868,0.063304775,0.272648175,0.269409938,0.445204248,0.568918963,0.318757924,0.099334679,0.593255543,0.584735734,0.362180884,0.399427532,0.624608396,0.183181638,0.903696346,Negative
0.583663764,0.131553778,0.771586266,0.825958012,0.516585841,0.782808708,0.3516296,0.121465795,0.495953724,0.509271092,0.96896108,0.706071828,0.503787985,0.784215729,0.453726795,0.744311653,0.044490034,0.575341433,0.439492118,0.437262397,Negative
0.293498728,0.131990461,0.560859272,0.26172337,0.689776051,0.256965642,0.230095625,0.556296864,0.25512033,0.498210903,0.543920603,0.508796066,0.471981614,0.606210604,0.180921396,0.653251774,0.748222922,0.456737072,0.174558707,0.323182882,Negative
0.526697404,0.084476111,0.820621523,0.272556918,0.84525303,0.297003086,0.299328034,0.496743909,0.285993354,0.492404893,0.409589728,0.565451119,0.384341686,0.517753759,0.197142451,0.744455545,0.465770006,0.303644643,0.309431364,0.20078667,Positive
0.536401971,0.191660575,0.767907926,0.245214173,0.799837999,0.401212003,0.444218818,0.466855061,0.159350759,0.62958376,0.205131335,0.40894227,0.345920656,0.733223623,0.181171032,0.693386569,0.658065989,0.300599219,0.640096621,0.197929388,Negative
0.38225978,0.063804508,0.63274738,0.409044096,0.842139302,0.267586471,0.211573628,0.424175345,0.274655669,0.419909393,0.440891967,0.266671855,0.335366218,0.738534345,0.121145169,0.616507304,0.355228291,0.403946995,0.236180965,0.323706656,Negative
0.541793938,0.061711701,0.696746862,0.399191554,0.843619526,0.382695332,0.241058959,0.585715098,0.353644573,0.463835574,0.637320398,0.222832406,0.278068318,0.769621097,0.192747981,0.648332772,0.389131591,0.235226209,0.299667865,0.212720994,Negative
0.366136756,0.158994477,0.776111588,0.317679153,0.824601149,0.253115226,0.179631422,0.43422152,0.200297664,0.394094714,0.37660026,0.34297018,0.348831037,0.68097064,0.150539354,0.750095047,0.561059843,0.299255822,0.289579851,0.210817503,Negative
0.47609987,0.096759584,0.718509379,0.348277013,0.82845184,0.137576773,0.31477658,0.488974675,0.190077101,0.573729853,0.244043973,0.302172436,0.372424158,0.705637629,0.234163514,0.712302291,0.514368242,0.384349434,0.377291812,0.212861825,Negative
0.370162773,0.156213043,0.633873049,0.197350865,0.952711189,0.240026567,0.245345074,0.598523936,0.146413606,0.513664782,0.378508945,0.312403917,0.301613483,0.427760009,0.178899499,0.69810034,0.469065398,0.358664659,0.178994142,0.108736802,Positive
0.408578861,0.073775033,0.587720074,0.248719297,0.792769458,0.4302508,0.21121475,0.528739412,0.284612425,0.25827948,0.398320513,0.415227541,0.367170247,0.611683054,0.552342122,0.632547749,0.718842211,0.534615484,0.590524634,0.304306841,Positive
0.544441145,0.314476351,0.797776423,0.353613035,0.773433076,0.505446714,0.479410677,0.41862039,0.2947713,0.470036628,0.521262414,0.151666786,0.240710122,0.752652879,0.273839687,0.509948288,0.394461439,0.272080892,0.331116566,0.356091578,Negative
0.383205008,0.16280701,0.749366211,0.389896722,0.849297797,0.284216765,0.292516194,0.446936923,0.313799777,0.397772229,0.27079409,0.361226832,0.320309162,0.685882944,0.348885062,0.669646937,0.48937088,0.219853161,0.287994373,0.257751753,Negative
0.448457955,0.132953676,0.60073016,0.280129793,0.8526464,0.352289476,0.326049614,0.400314787,0.351571219,0.472450239,0.51299988,0.288878998,0.295362838,0.770346149,0.179785638,0.763647573,0.487125795,0.266596353,0.331060375,0.270462332,Negative
0.469508328,0.205877762,0.652218427,0.267630113,0.929640125,0.318311141,0.262961788,0.455959052,0.233342575,0.556908518,0.28549657,0.315652667,0.302028446,0.813761711,0.211893712,0.771444603,0.459805464,0.340548084,0.295228948,0.316510579,Negative
0.333771838,0.096440621,0.559248535,0.222117848,0.823054764,0.245616722,0.275874581,0.447005236,0.11391614,0.500908268,0.418002472,0.289782735,0.300513875,0.670665459,0.210818683,0.617861284,0.500452403,0.476104066,0.241677328,0.176657125,Negative
0.430595854,0.179819631,0.679522028,0.30881026,0.709285654,0.145369803,0.244727717,0.322028737,0.301113346,0.507594613,0.451722781,0.488536661,0.376620303,0.535862379,0.239465154,0.704345275,0.421225619,0.371950878,0.245934651,0.213126649,Negative
0.439332505,0.155689612,0.578893106,0.454171545,0.822977841,0.541518308,0.198974284,0.434337016,0.377567543,0.326359963,0.748223795,0.258230551,0.434846256,0.700077605,0.208486932,0.591942528,0.433167781,0.23551441,0.280393736,0.351630511,Negative
0.367448392,0.193109386,0.642441368,0.294295071,0.873384124,0.299292481,0.181347004,0.393441574,0.250961915,0.347839312,0.404438342,0.327664573,0.33357269,0.610659425,0.188404319,0.632745254,0.556315277,0.370326307,0.251192096,0.247264204,Negative
0.417021737,0.087377878,0.598257689,0.462449951,0.724157004,0.271644922,0.260387679,0.431900288,0.348486783,0.412988122,0.767444949,0.371968935,0.335629105,0.701932139,0.194689622,0.681420605,0.443252129,0.297370972,0.226113893,0.229595189,Negative
0.419732632,0.133634442,0.75028701,0.481473248,0.796685882,0.302112056,0.286111631,0.38064816,0.366239324,0.432766027,0.800381501,0.28169256,0.252137537,0.567170005,0.279400731,0.590789925,0.427595119,0.187731934,0.133394448,0.223331337,Negative
0.403277474,0.057020182,0.63689564,0.42037149,0.722187206,0.355389526,0.155894655,0.533153655,0.354624486,0.347603684,0.60580559,0.616943655,0.443653289,0.643104023,0.246450915,0.66654903,0.472830369,0.332081296,0.312102432,0.245670723,Negative
0.372137978,0.189709411,0.698062213,0.429478396,0.576653929,0.379528155,0.251843994,0.385950663,0.354846122,0.471104405,0.589212453,0.432813874,0.425427296,0.584970911,0.254781619,0.746954405,0.44838029,0.409874212,0.388958157,0.231209129,Negative
