1019,1022,10398,1050,10644,10818,1213,1277,1282,1452,1454,148022,1605,1676,1677,1788,1906,1950,1958,1978,1981,2065,2113,2115,2185,226,2263,22926,2309,23365,23512,2534,2690,2736,30001,30849,3091,3108,3162,3315,3329,3383,3454,348,3486,351,3553,387,4144,427,4282,4313,4582,466,4776,4791,4792,4793,4794,4846,4893,5054,51422,5289,5290,5321,5467,5613,5627,56924,5708,5710,5715,5720,5721,5743,5777,5788,5880,5898,5899,5921,595,6009,6194,6500,665,6657,6709,672,6774,6777,6790,6850,6908,695,7015,7027,7043,7157,727,808,8091,8321,8440,8503,868,8726,8851,8878,896,902,9212,9491,993,class
0.693719167,0.597941829,0.261009789,0.510468682,0.46283818,0.3797069,0.524130502,0.459078159,0.707994691,0.620093493,0.731112565,0.462931614,0.649446943,0.690674373,0.440299811,0.519324544,0.681105143,0.47757222,0.085751624,0.733985368,0.572246349,0.38508184,0.260499894,0.25994513,0.359273535,0.598618167,0.533952655,0.627622703,0.471167816,0.214020755,0.60552987,0.469243343,0.199421104,0.381403685,0.26889522,0.722787421,0.594491774,0.304643175,0.233748059,0.612737726,0.686914267,0.248287135,0.642609631,0.438491645,0.352392233,0.700170013,0.29349069,0.506354074,0.851546983,0.234495377,0.625097715,0.553536017,0.685978829,0.509292176,0.579713658,0.233398109,0.415635957,0.31880444,0.263994506,0.405773541,0.384059961,0.270780587,0.23491291,0.583760698,0.605296398,0.769262827,0.30736917,0.327171759,0.13169037,0.18020398,0.611259056,0.605212603,0.671169779,0.630802014,0.703872983,0.231785235,0.387640667,0.386120551,0.378386115,0.522523111,0.511143519,0.367660444,0.692393619,0.532422255,0.780994549,0.40289363,0.436059033,0.400165703,0.39139414,0.380970946,0.257162928,0.089774446,0.660330389,0.298902993,0.510600202,0.17127426,0.39902019,0.675392145,0.340342925,0.412114732,0.263356428,0.339863414,0.560139462,0.680356579,0.18155441,0.308230872,0.168232157,0.493126794,0.448453005,0.390529001,0.367296492,0.602425418,0.759645948,0.592286756,0.732477554,Negative
0.717415113,0.545187159,0.280018009,0.367367391,0.313075797,0.418649122,0.54139959,0.222881226,0.630479661,0.613702163,0.806528963,0.417427255,0.656537306,0.840038977,0.393424759,0.608311306,0.530269442,0.423925578,0.172114717,0.713261964,0.510076883,0.443629022,0.201109472,0.203191756,0.387603437,0.636664628,0.531231692,0.599715829,0.401040822,0.370468303,0.77518811,0.425486746,0.119150072,0.27696347,0.306856758,0.744152573,0.78391232,0.202294734,0.299366371,0.626287207,0.748971449,0.163136545,0.645014909,0.215990278,0.438002171,0.591213986,0.236414138,0.461721465,0.747840144,0.206765536,0.655759014,0.560487986,0.176573598,0.512162316,0.642672276,0.219002025,0.415054621,0.431142171,0.240994985,0.38812096,0.416702586,0.354825298,0.345929108,0.537397338,0.539825934,0.752732723,0.200546538,0.353375692,0.167733758,0.191192219,0.574413664,0.796807141,0.700030915,0.572196154,0.631172717,0.244763302,0.261811448,0.380716542,0.314384284,0.607974843,0.399771375,0.428668639,0.773384676,0.55204835,0.75438537,0.373672805,0.476447953,0.237266348,0.403584611,0.541950484,0.291740243,0.137328678,0.595119803,0.317087434,0.523673657,0.15394597,0.363024441,0.6189882,0.25960183,0.420295434,0.219479097,0.583514184,0.659442335,0.585357777,0.266074211,0.184243541,0.132633956,0.532164554,0.188188476,0.438439889,0.342785141,0.641517886,0.814474657,0.708973381,0.754020824,Negative
0.665501876,0.590498308,0.309383251,0.473642572,0.557563544,0.523724351,0.445707982,0.292016502,0.590819311,0.667564041,0.721887517,0.37945936,0.465605716,0.715782352,0.496771609,0.60376587,0.640263544,0.563681738,0.116423963,0.70285223,0.555769602,0.478396175,0.201706215,0.197939527,0.428262173,0.452462639,0.588004806,0.548258029,0.513919994,0.491584626,0.684354008,0.527738659,0.37240611,0.424023334,0.334167611,0.723053398,0.627260944,0.079367012,0.344793422,0.638472608,0.636578863,0.2708027,0.615452134,0.474274251,0.24417602,0.684458438,0.293757262,0.418551959,0.814313357,0.356885734,0.45723067,0.600063396,0.222714599,0.637602376,0.619295364,0.315113894,0.441821878,0.328394192,0.414188061,0.573853396,0.558287849,0.227342811,0.438815418,0.661311826,0.708956253,0.854693507,0.223918573,0.384150087,0.187848854,0.367310293,0.614495479,0.543128886,0.724663002,0.634017397,0.736229883,0.268456961,0.458333943,0.423635868,0.417585405,0.465724528,0.500488102,0.495328795,0.446429447,0.494847894,0.774127048,0.332548222,0.39266537,0.521687307,0.322242264,0.406326172,0.227023302,0.220255528,0.615649081,0.368042471,0.468726134,0.280221725,0.450078764,0.673629306,0.410193006,0.428076436,0.34947508,0.483180845,0.554196656,0.715996877,0.204266534,0.326177274,0.227041779,0.477304138,0.434288175,0.379945422,0.389787106,0.751877921,0.771728943,0.6092092,0.640131862,Negative
0.727076228,0.530271881,0.359357262,0.354869162,0.56806798,0.405286008,0.371464975,0.260055661,0.512921981,0.484113878,0.723600367,0.497734585,0.387393108,0.81514728,0.518516463,0.590166507,0.72922041,0.664559985,0.134339196,0.616794252,0.603051925,0.376514677,0.342369777,0.16946053,0.511361772,0.495202743,0.558323989,0.62363608,0.464397581,0.180811822,0.607666674,0.525048103,0.306346838,0.464522708,0.332029588,0.689555311,0.679676694,0.192203276,0.249149403,0.555117304,0.527627804,0.272106308,0.605467428,0.472098642,0.28278238,0.717023137,0.372735989,0.33093514,0.767774483,0.382720676,0.256966257,0.704522353,0.211934109,0.607590244,0.717965777,0.38593797,0.333184624,0.240106362,0.354264714,0.676270314,0.608056283,0.191571175,0.524133063,0.688847215,0.750439043,0.805916932,0.387489914,0.425516409,0.274608486,0.358284377,0.586455795,0.428591683,0.609481414,0.553853769,0.628403257,0.294729328,0.41934115,0.514396999,0.445305554,0.525106246,0.597750365,0.399572475,0.358801822,0.3831075,0.584352142,0.333067923,0.327374286,0.491721887,0.273838536,0.291912062,0.329495531,0.190167939,0.62214132,0.389919736,0.500592024,0.150970857,0.460446165,0.561966117,0.540468406,0.402084422,0.46190457,0.567716831,0.576946788,0.744273194,0.227555569,0.27711819,0.22032055,0.51058822,0.258146321,0.277197694,0.30609419,0.777559141,0.721040282,0.607916166,0.589471838,Negative
0.784631862,0.574040636,0.156270224,0.409544039,0.63140375,0.301715263,0.726107225,0.189089676,0.677699226,0.543928516,0.809291373,0.508801729,0.60847565,0.451997296,0.297445334,0.480813381,0.38739456,0.327383797,0.132352966,0.708558967,0.489180106,0.612906269,0.237355999,0.296470432,0.271888682,0.750732294,0.354598924,0.587884676,0.423212363,0.341758431,0.656406089,0.412935575,0.186029772,0.200448144,0.422956373,0.831611308,0.65782697,0.292544959,0.331504245,0.734975327,0.825722534,0.200278862,0.468702254,0.4344683,0.369436824,0.634029696,0.223395976,0.42792578,0.772411471,0.197186117,0.742630582,0.588900626,0.121315282,0.656033137,0.488537815,0.377134463,0.410407676,0.447489669,0.295666451,0.391018857,0.480887149,0.263545335,0.293574614,0.639961503,0.562542336,0.604417057,0.049250028,0.245464294,0.203499757,0.340648615,0.591470891,0.619667553,0.693779602,0.656808989,0.659153174,0.185055382,0.148994939,0.192059622,0.432005663,0.565045606,0.43015146,0.441700639,0.679875464,0.540793561,0.695105939,0.354960282,0.433026554,0.294149408,0.538754983,0.418208172,0.27834107,0.176729963,0.80016679,0.296707131,0.535339919,0.112520437,0.272318768,0.724032872,0.317612024,0.497921364,0.207130467,0.828272256,0.711723839,0.558154609,0.236825356,0.260829749,0.101754879,0.628945292,0.368151492,0.533537744,0.4469434,0.431457397,0.881078514,0.660121421,0.723732807,Negative
0.749782715,0.682839258,0.276206096,0.332953213,0.290591735,0.457378567,0.713477111,0.202617068,0.842964332,0.520504234,0.755791646,0.304325136,0.565249442,0.710362603,0.214468204,0.530791116,0.374277606,0.170239085,0.010602863,0.836440092,0.588278522,0.737284017,0.302609613,0.194047705,0.444615834,0.668148522,0.298234822,0.544293929,0.424084051,0.823166933,0.300361142,0.336906582,0.33639303,0.094515639,0.154663716,0.709680394,0.446680911,0.358099499,0.161330911,0.876365821,0.646580504,0.240219177,0.656462374,0.395280234,0.290582845,0.687047641,0.276060032,0.839455092,0.731059699,0.788364433,0.49809951,0.473794544,0.147378503,0.303572358,0.402318509,0.206298787,0.544553841,0.428048218,0.244440092,0.35991908,0.16277261,0.36102769,0.660081937,0.669148044,0.419768647,0.763523637,0.140698444,0.282891064,0.108891984,0.2852925,0.312684111,0.837390932,0.790890292,0.499460041,0.702277419,0.685480878,0.157101676,0.552895343,0.379150873,0.535678577,0.277386712,0.441345538,0.727378835,0.762731175,0.779276727,0.432772223,0.352429437,0.388706703,0.324135459,0.460678925,0.695872428,0.209871481,0.727907867,0.241790182,0.47442193,0.1499802,0.223202881,0.525054855,0.486638546,0.344028695,0.327571687,0.397541912,0.568167784,0.488457362,0.208130296,0.236051871,0.296475364,0.562345237,0.11677202,0.377254222,0.458204809,0.329412226,0.579802312,0.499453298,0.683174732,Negative
0.748419063,0.577854916,0.396782097,0.379208316,0.411483251,0.439576226,0.699393636,0.155878314,0.674702045,0.623034745,0.704760455,0.498963621,0.690020439,0.751610328,0.313425235,0.824886382,0.599363261,0.304154149,0.080049949,0.752817853,0.545433608,0.68133876,0.335144879,0.327130591,0.429312524,0.618362051,0.421850307,0.666887563,0.379906597,0.363280836,0.644033177,0.517866625,0.302172335,0.487227931,0.328148172,0.785689809,0.726653722,0.247345795,0.376819077,0.716824836,0.780338845,0.325110922,0.612492649,0.30076971,0.394541445,0.629882424,0.243794896,0.427302177,0.850514409,0.268159158,0.777285456,0.565019105,0.18332368,0.535651577,0.532961317,0.298475782,0.369163912,0.268203856,0.319061948,0.336358391,0.327902814,0.393615844,0.228395539,0.60955356,0.447976826,0.819664596,0.242081876,0.495960794,0.163655416,0.31025466,0.540814116,0.610364716,0.746611526,0.621938727,0.691337675,0.254248897,0.327251617,0.192285161,0.410037216,0.622280947,0.36120855,0.388791025,0.544077636,0.465085691,0.689255035,0.36688649,0.314980717,0.463262099,0.437984702,0.544975463,0.231285465,0.182376713,0.72382371,0.359401569,0.533002891,0.168386197,0.312568196,0.682837716,0.424090943,0.480633249,0.250186036,0.386839997,0.563635825,0.613620255,0.467588878,0.35669858,0.142155238,0.593807953,0.34084697,0.416773887,0.395620314,0.438442945,0.830233323,0.510769578,0.711483935,Negative
0.888917246,0.696002054,0.245349033,0.387852866,0.606974741,0.263841775,0.701308292,0.151424973,0.806345685,0.657133211,0.69689642,0.477058798,0.679573422,0.502540823,0.344216676,0.388886491,0.368194056,0.256528632,0.259494212,0.795099031,0.493795679,0.549579726,0.199118046,0.250156279,0.234144507,0.716218072,0.361257812,0.609816368,0.471499756,0.248210621,0.570819312,0.58703467,0.341537949,0.183525043,0.372326398,0.822562512,0.719927748,0.312170431,0.301404041,0.6692261,0.820360066,0.14503254,0.405947637,0.274580858,0.39296845,0.588437026,0.195115434,0.584321371,0.811776037,0.404514509,0.711773378,0.398031171,0.277730549,0.728983046,0.401063389,0.196875495,0.427296659,0.251616358,0.183925977,0.366804545,0.406052281,0.285232457,0.289044818,0.658233046,0.385871605,0.552519986,0.190330719,0.230364615,0.305244227,0.285438824,0.435613592,0.819920814,0.76677307,0.761563496,0.801782643,0.18209921,0.214713171,0.244791754,0.349516144,0.663725092,0.468598251,0.546001391,0.765001498,0.732387406,0.834820173,0.469439321,0.492900874,0.256356707,0.479251509,0.53796207,0.59356119,0.10829153,0.809188051,0.175799699,0.623161788,0.294790077,0.371960113,0.776914155,0.216678905,0.340644865,0.180665152,0.268150636,0.781777253,0.458623535,0.457065053,0.165834302,0.107387487,0.600518896,0.406160241,0.424571056,0.513400073,0.635764969,0.742506911,0.37559237,0.782019754,Positive
0.629636738,0.684461654,0.306950528,0.405860603,0.948324037,0.377348292,0.679946609,0.329135399,0.673777407,0.742292272,0.647810483,0.409118955,0.675855818,0.482795814,0.308486665,0.438305106,0.441556483,0.299248309,0.149870023,0.787673431,0.300334583,0.614465089,0.23254845,0.491037539,0.231588662,0.7368771,0.453583047,0.540493319,0.478967344,0.227636141,0.697253161,0.573350058,0.272657903,0.284090751,0.35311453,0.762140061,0.733584148,0.340036061,0.34292826,0.67508519,0.788200992,0.138096768,0.420908758,0.269199019,0.342558801,0.697595697,0.198290756,0.491396439,0.814236259,0.298720011,0.628182067,0.572762019,0.198405209,0.69455964,0.364360902,0.270967523,0.404025153,0.27216372,0.226511262,0.379468761,0.384096505,0.110090789,0.33183362,0.616270228,0.36921772,0.586479141,0.166197495,0.245685343,0.309753398,0.354334536,0.522183687,0.738203088,0.741649083,0.741130661,0.797143255,0.377841144,0.349747723,0.310115976,0.399589904,0.583906283,0.395652734,0.437150917,0.613932173,0.656909266,0.838922913,0.385679121,0.430413064,0.364138957,0.423336573,0.438767464,0.548540456,0.177351793,0.834765094,0.228414228,0.554811142,0.115759222,0.283166168,0.730303508,0.294530574,0.40347008,0.202511002,0.289409665,0.670981501,0.574793613,0.312608605,0.181377191,0.16315945,0.574099304,0.296157657,0.476522419,0.496915628,0.590781478,0.740920645,0.370791226,0.743448267,Negative
